hg002_son,research_sequencing_fastq_rna_illumina_mrna_hg002_gm24385.mrna.R1.fastq.gz,research_sequencing_fastq_rna_illumina_mrna_hg002_gm24385.mrna.R2.fastq.gz
hg004_mom,research_sequencing_fastq_rna_illumina_mrna_hg004_gm26077.mrna.R1.fastq.gz,research_sequencing_fastq_rna_illumina_mrna_hg004_gm26077.mrna.R2.fastq.gz
